time,water usage dl
2025-08-10 22:15,7055616
2025-08-10 22:30,7055620
2025-08-10 22:45,7055660
2025-08-10 23:00,7055780
2025-08-10 23:15,7055780
2025-08-10 23:30,7055783
2025-08-10 23:45,7055783
2025-08-11 00:00,7055783
2025-08-11 00:15,7055856
2025-08-11 00:30,7055856
2025-08-11 00:45,7055856
2025-08-11 01:00,7055856
2025-08-11 01:15,7055896
2025-08-11 01:30,7055896
2025-08-11 01:45,7055896
2025-08-11 02:00,7055896
2025-08-11 02:15,7055896
2025-08-11 02:30,7055896
2025-08-11 02:45,7055896
2025-08-11 03:00,7055933
2025-08-11 03:15,7055933
2025-08-11 03:30,7055933
2025-08-11 03:45,7055933
2025-08-11 04:00,7055933
2025-08-11 04:15,7055933
2025-08-11 04:30,7055933
2025-08-11 04:45,7055933
2025-08-11 05:00,7055933
2025-08-11 05:15,7055973
2025-08-11 05:30,7055973
2025-08-11 05:45,7055973
2025-08-11 06:00,7055973
2025-08-11 06:15,7055973
2025-08-11 06:30,7055973
2025-08-11 06:45,7056013
2025-08-11 07:00,7056100
2025-08-11 07:15,7056123
2025-08-11 07:30,7056123
2025-08-11 07:45,7056123
2025-08-11 08:00,7056123
2025-08-11 08:15,7056123
2025-08-11 08:30,7056160
2025-08-11 08:45,7056693
2025-08-11 09:00,7056693
2025-08-11 09:15,7056693
2025-08-11 09:30,7056703
2025-08-11 09:45,7056703
2025-08-11 10:00,7056706
2025-08-11 10:15,7056740
2025-08-11 10:30,7056776
2025-08-11 10:45,7056783
2025-08-11 11:00,7056786
2025-08-11 11:15,7056786
2025-08-11 11:30,7056786
2025-08-11 11:45,7056786
2025-08-11 12:00,7056786
2025-08-11 12:15,7056786
2025-08-11 12:30,7056830
2025-08-11 12:45,7056830
2025-08-11 13:00,7056840
2025-08-11 13:15,7056883
2025-08-11 13:30,7056883
2025-08-11 13:45,7056883
2025-08-11 14:00,7056883
2025-08-11 14:15,7056883
2025-08-11 14:30,7056883
2025-08-11 14:45,7056883
2025-08-11 15:00,7056946
2025-08-11 15:15,7057016
2025-08-11 15:30,7057016
2025-08-11 15:45,7057020
2025-08-11 16:00,7057020
2025-08-11 16:15,7057066
2025-08-11 16:30,7057193
2025-08-11 16:45,7057193
2025-08-11 17:00,7057223
2025-08-11 17:15,7057223
2025-08-11 17:30,7057256
2025-08-11 17:45,7057260
2025-08-11 18:00,7057260
2025-08-11 18:15,7057293
2025-08-11 18:30,7057296
2025-08-11 18:45,7057296
2025-08-11 19:00,7057296
2025-08-11 19:15,7057676
2025-08-11 19:30,7057680
2025-08-11 19:45,7057680
2025-08-11 20:00,7057680
2025-08-11 20:15,7057680
2025-08-11 20:30,7057680
2025-08-11 20:45,7057680
2025-08-11 21:00,7057710
2025-08-11 21:15,7057750
2025-08-11 21:30,7057760
2025-08-11 21:45,7057900
2025-08-11 22:00,7057900
2025-08-11 22:15,7057900
2025-08-11 22:30,7057916
2025-08-11 22:45,7057943
2025-08-11 23:00,7057943
2025-08-11 23:15,7057976
2025-08-11 23:30,7058020
2025-08-11 23:45,7058050
2025-08-12 00:00,7058050
2025-08-12 00:15,7058106
2025-08-12 00:30,7058120
2025-08-12 00:45,7058123
2025-08-12 01:00,7058186
2025-08-12 01:15,7058186
2025-08-12 01:30,7058186
2025-08-12 01:45,7058186
2025-08-12 02:00,7058186
2025-08-12 02:15,7058220
2025-08-12 02:30,7058220
2025-08-12 02:45,7058220
2025-08-12 03:00,7058223
2025-08-12 03:15,7058260
2025-08-12 03:30,7058260
2025-08-12 03:45,7058260
2025-08-12 04:00,7058260
2025-08-12 04:15,7058260
2025-08-12 04:30,7058260
2025-08-12 04:45,7058260
2025-08-12 05:00,7058300
2025-08-12 05:15,7058300
2025-08-12 05:30,7058300
2025-08-12 05:45,7058300
2025-08-12 06:00,7058336
2025-08-12 06:15,7058336
2025-08-12 06:30,7058336
2025-08-12 06:45,7058336
2025-08-12 07:00,7058373
2025-08-12 07:15,7058373
2025-08-12 07:30,7058373
2025-08-12 07:45,7058373
2025-08-12 08:00,7058373
2025-08-12 08:15,7058373
2025-08-12 08:30,7058373
2025-08-12 08:45,7058373
2025-08-12 09:00,7058373
2025-08-12 09:15,7058753
2025-08-12 09:30,7058753
2025-08-12 09:45,7058753
2025-08-12 10:00,7058790
2025-08-12 10:15,7058820
2025-08-12 10:30,7058820
2025-08-12 10:45,7058840
2025-08-12 11:00,7058840
2025-08-12 11:15,7058840
2025-08-12 11:30,7058840
2025-08-12 11:45,7058840
2025-08-12 12:00,7058883
2025-08-12 12:15,7058916
2025-08-12 12:30,7058916
2025-08-12 12:45,7059220
2025-08-12 13:00,7059220
2025-08-12 13:15,7059256
2025-08-12 13:30,7059256
2025-08-12 13:45,7059293
2025-08-12 14:00,7059293
2025-08-12 14:15,7059330
2025-08-12 14:30,7059330
2025-08-12 14:45,7059330
2025-08-12 15:00,7059366
2025-08-12 15:15,7059366
2025-08-12 15:30,7059366
2025-08-12 15:45,7059366
2025-08-12 16:00,7059366
2025-08-12 16:15,7059383
2025-08-12 16:30,7059426
2025-08-12 16:45,7059433
2025-08-12 17:00,7059433
2025-08-12 17:15,7059433
2025-08-12 17:30,7059436
2025-08-12 17:45,7059473
2025-08-12 18:00,7059520
2025-08-12 18:15,7059520
2025-08-12 18:30,7059520
2025-08-12 18:45,7059556
2025-08-12 19:00,7059556
2025-08-12 19:15,7059556
2025-08-12 19:30,7059556
2025-08-12 19:45,7059630
2025-08-12 20:00,7059630
2025-08-12 20:15,7059650
2025-08-12 20:30,7059666
2025-08-12 20:45,7059666
2025-08-12 21:00,7059666
2025-08-12 21:15,7059666
2025-08-12 21:30,7059713
2025-08-12 21:45,7059713
2025-08-12 22:00,7059766
2025-08-12 22:15,7059766
2025-08-12 22:30,7059766
2025-08-12 22:45,7059770
2025-08-12 23:00,7059770
2025-08-12 23:15,7059803
2025-08-12 23:30,7059803
2025-08-12 23:45,7059803
2025-08-13 00:00,7059803
2025-08-13 00:15,7059840
2025-08-13 00:30,7059840
2025-08-13 00:45,7059853
2025-08-13 01:00,7059853
2025-08-13 01:15,7059966
2025-08-13 01:30,7059966
2025-08-13 01:45,7059966
2025-08-13 02:00,7059966
2025-08-13 02:15,7059966
2025-08-13 02:30,7059966
2025-08-13 02:45,7059966
2025-08-13 03:00,7059966
2025-08-13 03:15,7059966
2025-08-13 03:30,7059966
2025-08-13 03:45,7060063
2025-08-13 04:00,7060063
2025-08-13 04:15,7060063
2025-08-13 04:30,7060063
2025-08-13 04:45,7060063
2025-08-13 05:00,7060063
2025-08-13 05:15,7060063
2025-08-13 05:30,7060063
2025-08-13 05:45,7060063
2025-08-13 06:00,7060063
2025-08-13 06:15,7060063
2025-08-13 06:30,7060066
2025-08-13 06:45,7060066
2025-08-13 07:00,7060066
2025-08-13 07:15,7060140
2025-08-13 07:30,7060140
2025-08-13 07:45,7060140
2025-08-13 08:00,7060140
2025-08-13 08:15,7060140
2025-08-13 08:30,7060140
2025-08-13 08:45,7060206
2025-08-13 09:00,7060600
2025-08-13 09:15,7060620
2025-08-13 09:30,7060776
2025-08-13 09:45,7060776
2025-08-13 10:00,7060780
2025-08-13 10:15,7060790
2025-08-13 10:30,7060836
2025-08-13 10:45,7060836
2025-08-13 11:00,7060840
2025-08-13 11:15,7060840
2025-08-13 11:30,7060840
2025-08-13 11:45,7060930
2025-08-13 12:00,7060940
2025-08-13 12:15,7061010
2025-08-13 12:30,7061050
2025-08-13 12:45,7061060
2025-08-13 13:00,7061060
2025-08-13 13:15,7061060
2025-08-13 13:30,7061060
2025-08-13 13:45,7061113
2025-08-13 14:00,7061116
2025-08-13 14:15,7061116
2025-08-13 14:30,7061116
2025-08-13 14:45,7061163
2025-08-13 15:00,7061190
2025-08-13 15:15,7061200
2025-08-13 15:30,7061220
2025-08-13 15:45,7061220
2025-08-13 16:00,7061290
2025-08-13 16:15,7061290
2025-08-13 16:30,7061306
2025-08-13 16:45,7061306
2025-08-13 17:00,7061310
2025-08-13 17:15,7061350
2025-08-13 17:30,7061350
2025-08-13 17:45,7061363
2025-08-13 18:00,7061363
2025-08-13 18:15,7061363
2025-08-13 18:30,7061363
2025-08-13 18:45,7061366
2025-08-13 19:00,7061400
2025-08-13 19:15,7061410
2025-08-13 19:30,7061410
2025-08-13 19:45,7061410
2025-08-13 20:00,7061410
2025-08-13 20:15,7061443
2025-08-13 20:30,7061443
2025-08-13 20:45,7061443
2025-08-13 21:00,7061483
2025-08-13 21:15,7061520
2025-08-13 21:30,7061520
2025-08-13 21:45,7061520
2025-08-13 22:00,7061520
2025-08-13 22:15,7061520
2025-08-13 22:30,7061520
2025-08-13 22:45,7061520
2025-08-13 23:00,7061556
2025-08-13 23:15,7061636
2025-08-13 23:30,7061636
2025-08-13 23:45,7061636
2025-08-14 00:00,7061636
2025-08-14 00:15,7061636
2025-08-14 00:30,7061636
2025-08-14 00:45,7061636
2025-08-14 01:00,7061636
2025-08-14 01:15,7061636
2025-08-14 01:30,7061636
2025-08-14 01:45,7061670
2025-08-14 02:00,7061670
2025-08-14 02:15,7061680
2025-08-14 02:30,7061680
2025-08-14 02:45,7061740
2025-08-14 03:00,7061740
2025-08-14 03:15,7061740
2025-08-14 03:30,7061740
2025-08-14 03:45,7061740
2025-08-14 04:00,7061740
2025-08-14 04:15,7061740
2025-08-14 04:30,7061740
2025-08-14 04:45,7061740
2025-08-14 05:00,7061740
2025-08-14 05:15,7061816
2025-08-14 05:30,7061816
2025-08-14 05:45,7061863
2025-08-14 06:00,7061863
2025-08-14 06:15,7061863
2025-08-14 06:30,7061863
2025-08-14 06:45,7061863
2025-08-14 07:00,7061863
2025-08-14 07:15,7061863
2025-08-14 07:30,7061863
2025-08-14 07:45,7061863
2025-08-14 08:00,7061863
2025-08-14 08:15,7061863
2025-08-14 08:30,7062306
2025-08-14 08:45,7062680
2025-08-14 09:00,7062736
2025-08-14 09:15,7062850
2025-08-14 09:30,7062850
2025-08-14 09:45,7062850
2025-08-14 10:00,7062946
2025-08-14 10:15,7063023
2025-08-14 10:30,7063026
2025-08-14 10:45,7063066
2025-08-14 11:00,7063160
2025-08-14 11:15,7063346
2025-08-14 11:30,7063413
2025-08-14 11:45,7063413
2025-08-14 12:00,7063416
2025-08-14 12:15,7063480
2025-08-14 12:30,7063480
2025-08-14 12:45,7063540
2025-08-14 13:00,7063540
2025-08-14 13:15,7063540
2025-08-14 13:30,7063540
2025-08-14 13:45,7063586
2025-08-14 14:00,7063623
2025-08-14 14:15,7063626
2025-08-14 14:30,7063626
2025-08-14 14:45,7063626
2025-08-14 15:00,7063626
2025-08-14 15:15,7063700
2025-08-14 15:30,7063700
2025-08-14 15:45,7063700
2025-08-14 16:00,7063700
2025-08-14 16:15,7063700
2025-08-14 16:30,7063753
2025-08-14 16:45,7063760
2025-08-14 17:00,7063760
2025-08-14 17:15,7063780
2025-08-14 17:30,7063820
2025-08-14 17:45,7063860
2025-08-14 18:00,7063860
2025-08-14 18:15,7063863
2025-08-14 18:30,7063876
2025-08-14 18:45,7063946
2025-08-14 19:00,7063950
2025-08-14 19:15,7063950
2025-08-14 19:30,7063950
2025-08-14 19:45,7064030
2025-08-14 20:00,7064110
2025-08-14 20:15,7064110
2025-08-14 20:30,7064110
2025-08-14 20:45,7064110
2025-08-14 21:00,7064110
2025-08-14 21:15,7064446
2025-08-14 21:30,7064450
2025-08-14 21:45,7064450
2025-08-14 22:00,7064450
2025-08-14 22:15,7064550
2025-08-14 22:30,7066273
2025-08-14 22:45,7066346
2025-08-14 23:00,7066530
2025-08-14 23:15,7066530
2025-08-14 23:30,7066530
2025-08-14 23:45,7066626
2025-08-15 00:00,7066630
2025-08-15 00:15,7066630
2025-08-15 00:30,7066670
2025-08-15 00:45,7066670
2025-08-15 01:00,7066670
2025-08-15 01:15,7066670
2025-08-15 01:30,7066776
2025-08-15 01:45,7066780
2025-08-15 02:00,7066780
2025-08-15 02:15,7066780
2025-08-15 02:30,7066780
2025-08-15 02:45,7066780
2025-08-15 03:00,7066820
2025-08-15 03:15,7066820
2025-08-15 03:30,7066820
2025-08-15 03:45,7066820
2025-08-15 04:00,7066820
2025-08-15 04:15,7066886
2025-08-15 04:30,7066886
2025-08-15 04:45,7066886
2025-08-15 05:00,7066886
2025-08-15 05:15,7066886
2025-08-15 05:30,7066886
2025-08-15 05:45,7066886
2025-08-15 06:00,7066923
2025-08-15 06:15,7066923
2025-08-15 06:30,7066993
2025-08-15 06:45,7066993
2025-08-15 07:00,7066993
2025-08-15 07:15,7066993
2025-08-15 07:30,7066993
2025-08-15 07:45,7066993
2025-08-15 08:00,7066993
2025-08-15 08:15,7066993
2025-08-15 08:30,7066993
2025-08-15 08:45,7066993
2025-08-15 09:00,7066993
2025-08-15 09:15,7067006
2025-08-15 09:30,7067296
2025-08-15 09:45,7067313
2025-08-15 10:00,7067340
2025-08-15 10:15,7067380
2025-08-15 10:30,7067390
2025-08-15 10:45,7067390
2025-08-15 11:00,7067516
2025-08-15 11:15,7067516
2025-08-15 11:30,7067746
2025-08-15 11:45,7067960
2025-08-15 12:00,7067960
2025-08-15 12:15,7067960
2025-08-15 12:30,7067960
2025-08-15 12:45,7068006
2025-08-15 13:00,7068010
2025-08-15 13:15,7068010
2025-08-15 13:30,7068010
2025-08-15 13:45,7068056
2025-08-15 14:00,7068156
2025-08-15 14:15,7068243
2025-08-15 14:30,7068330
2025-08-15 14:45,7068330
2025-08-15 15:00,7068366
2025-08-15 15:15,7068370
2025-08-15 15:30,7068370
2025-08-15 15:45,7068370
2025-08-15 16:00,7068410
2025-08-15 16:15,7068606
2025-08-15 16:30,7068680
2025-08-15 16:45,7068680
2025-08-15 17:00,7068680
2025-08-15 17:15,7068796
2025-08-15 17:30,7069050
2025-08-15 17:45,7069090
2025-08-15 18:00,7069206
2025-08-15 18:15,7069250
2025-08-15 18:30,7069390
2025-08-15 18:45,7069400
2025-08-15 19:00,7069400
2025-08-15 19:15,7069400
2025-08-15 19:30,7069400
2025-08-15 19:45,7069420
2025-08-15 20:00,7069490
2025-08-15 20:15,7069490
2025-08-15 20:30,7069490
2025-08-15 20:45,7069490
2025-08-15 21:00,7069526
2025-08-15 21:15,7069526
2025-08-15 21:30,7069526
2025-08-15 21:45,7069613
2025-08-15 22:00,7069613
2025-08-15 22:15,7069613
2025-08-15 22:30,7069613
2025-08-15 22:45,7069613
2025-08-15 23:00,7069660
2025-08-15 23:15,7069710
2025-08-15 23:30,7069710
2025-08-15 23:45,7069710
2025-08-16 00:00,7069710
2025-08-16 00:15,7069710
2025-08-16 00:30,7069710
2025-08-16 00:45,7069783
2025-08-16 01:00,7069783
2025-08-16 01:15,7069823
2025-08-16 01:30,7069823
2025-08-16 01:45,7069866
2025-08-16 02:00,7069876
2025-08-16 02:15,7069876
2025-08-16 02:30,7069876
2025-08-16 02:45,7069876
2025-08-16 03:00,7069916
2025-08-16 03:15,7069916
2025-08-16 03:30,7069916
2025-08-16 03:45,7069916
2025-08-16 04:00,7069916
2025-08-16 04:15,7070013
2025-08-16 04:30,7070050
2025-08-16 04:45,7070050
2025-08-16 05:00,7070050
2025-08-16 05:15,7070050
2025-08-16 05:30,7070086
2025-08-16 05:45,7070086
2025-08-16 06:00,7070086
2025-08-16 06:15,7070086
2025-08-16 06:30,7070086
2025-08-16 06:45,7070096
2025-08-16 07:00,7070160
2025-08-16 07:15,7070163
2025-08-16 07:30,7070163
2025-08-16 07:45,7070163
2025-08-16 08:00,7070163
2025-08-16 08:15,7070163
2025-08-16 08:30,7070163
2025-08-16 08:45,7070163
2025-08-16 09:00,7070200
2025-08-16 09:15,7070516
2025-08-16 09:30,7070573
2025-08-16 09:45,7070580
2025-08-16 10:00,7070923
2025-08-16 10:15,7071066
2025-08-16 10:30,7071066
2025-08-16 10:45,7071073
2025-08-16 11:00,7071113
2025-08-16 11:15,7071120
2025-08-16 11:30,7071120
2025-08-16 11:45,7071120
2025-08-16 12:00,7071123
2025-08-16 12:15,7071123
2025-08-16 12:30,7071230
2025-08-16 12:45,7071230
2025-08-16 13:00,7071263
2025-08-16 13:15,7071263
2025-08-16 13:30,7071263
2025-08-16 13:45,7071273
2025-08-16 14:00,7071313
2025-08-16 14:15,7071320
2025-08-16 14:30,7071333
2025-08-16 14:45,7071336
2025-08-16 15:00,7071336
2025-08-16 15:15,7071336
2025-08-16 15:30,7071380
2025-08-16 15:45,7071380
2025-08-16 16:00,7071380
2025-08-16 16:15,7071380
2025-08-16 16:30,7071423
2025-08-16 16:45,7071423
2025-08-16 17:00,7071443
2025-08-16 17:15,7071483
2025-08-16 17:30,7071483
2025-08-16 17:45,7071493
2025-08-16 18:00,7071493
2025-08-16 18:15,7071493
2025-08-16 18:30,7071563
2025-08-16 18:45,7071596
2025-08-16 19:00,7071596
2025-08-16 19:15,7071636
2025-08-16 19:30,7071636
2025-08-16 19:45,7071680
2025-08-16 20:00,7071713
2025-08-16 20:15,7071713
2025-08-16 20:30,7071890
2025-08-16 20:45,7071890
2025-08-16 21:00,7071890
2025-08-16 21:15,7071900
2025-08-16 21:30,7071900
2025-08-16 21:45,7071900
2025-08-16 22:00,7071900
2025-08-16 22:15,7071900
2025-08-16 22:30,7072000
2025-08-16 22:45,7072033
2025-08-16 23:00,7072033
2025-08-16 23:15,7072033
2025-08-16 23:30,7072033
2025-08-16 23:45,7072070
2025-08-17 00:00,7072070
2025-08-17 00:15,7072070
2025-08-17 00:30,7072123
2025-08-17 00:45,7072123
2025-08-17 01:00,7072123
2025-08-17 01:15,7072123
2025-08-17 01:30,7072123
2025-08-17 01:45,7072123
2025-08-17 02:00,7072163
2025-08-17 02:15,7072163
2025-08-17 02:30,7072163
2025-08-17 02:45,7072163
2025-08-17 03:00,7072163
2025-08-17 03:15,7072163
2025-08-17 03:30,7072200
2025-08-17 03:45,7072200
2025-08-17 04:00,7072200
2025-08-17 04:15,7072200
2025-08-17 04:30,7072240
2025-08-17 04:45,7072240
2025-08-17 05:00,7072240
2025-08-17 05:15,7072240
2025-08-17 05:30,7072273
2025-08-17 05:45,7072276
2025-08-17 06:00,7072276
2025-08-17 06:15,7072276
2025-08-17 06:30,7072276
2025-08-17 06:45,7072276
2025-08-17 07:00,7072276
2025-08-17 07:15,7072276
2025-08-17 07:30,7072276
2025-08-17 07:45,7072313
2025-08-17 08:00,7072313
2025-08-17 08:15,7072313
2025-08-17 08:30,7072313
2025-08-17 08:45,7072316
2025-08-17 09:00,7072316
2025-08-17 09:15,7072463
2025-08-17 09:30,7072620
2025-08-17 09:45,7072630
2025-08-17 10:00,7072633
2025-08-17 10:15,7072666
2025-08-17 10:30,7072666
2025-08-17 10:45,7072670
2025-08-17 11:00,7072686
2025-08-17 11:15,7072686
2025-08-17 11:30,7072686
2025-08-17 11:45,7072686
2025-08-17 12:00,7072686
2025-08-17 12:15,7072730
2025-08-17 12:30,7072730
2025-08-17 12:45,7074130
2025-08-17 13:00,7074973
2025-08-17 13:15,7074973
2025-08-17 13:30,7075020
2025-08-17 13:45,7075020
2025-08-17 14:00,7075020
2025-08-17 14:15,7075036
2025-08-17 14:30,7075133
2025-08-17 14:45,7075140
2025-08-17 15:00,7075153
2025-08-17 15:15,7075210
2025-08-17 15:30,7075210
2025-08-17 15:45,7075296
2025-08-17 16:00,7075330
2025-08-17 16:15,7075330
2025-08-17 16:30,7075410
2025-08-17 16:45,7075410
2025-08-17 17:00,7075410
2025-08-17 17:15,7075410
2025-08-17 17:30,7075410
2025-08-17 17:45,7075410
2025-08-17 18:00,7075410
2025-08-17 18:15,7075410
2025-08-17 18:30,7075413
2025-08-17 18:45,7075413
2025-08-17 19:00,7075446
2025-08-17 19:15,7075740
2025-08-17 19:30,7075746
2025-08-17 19:45,7075746
2025-08-17 20:00,7075816
2025-08-17 20:15,7075843
2025-08-17 20:30,7075843
2025-08-17 20:45,7075843
2025-08-17 21:00,7075990
2025-08-17 21:15,7075990
2025-08-17 21:30,7075990
2025-08-17 21:45,7075990
2025-08-17 22:00,7075993
2025-08-17 22:15,7075993
2025-08-17 22:30,7075993
2025-08-17 22:45,7075993
2025-08-17 23:00,7075993
2025-08-17 23:15,7076040
2025-08-17 23:30,7076040
2025-08-17 23:45,7076040
2025-08-18 00:00,7076040
2025-08-18 00:15,7076040
2025-08-18 00:30,7076040
2025-08-18 00:45,7076083
2025-08-18 01:00,7076086
2025-08-18 01:15,7076163
2025-08-18 01:30,7076176
2025-08-18 01:45,7076243
2025-08-18 02:00,7076243
2025-08-18 02:15,7076303
2025-08-18 02:30,7076303
2025-08-18 02:45,7076303
2025-08-18 03:00,7076303
2025-08-18 03:15,7076303
2025-08-18 03:30,7076340
2025-08-18 03:45,7076343
2025-08-18 04:00,7076386
2025-08-18 04:15,7076386
2025-08-18 04:30,7076386
2025-08-18 04:45,7076386
2025-08-18 05:00,7076386
2025-08-18 05:15,7076386
2025-08-18 05:30,7076426
2025-08-18 05:45,7076463
2025-08-18 06:00,7076463
2025-08-18 06:15,7076463
2025-08-18 06:30,7076463
2025-08-18 06:45,7076500
2025-08-18 07:00,7076500
2025-08-18 07:15,7076500
2025-08-18 07:30,7076500
2025-08-18 07:45,7076503
2025-08-18 08:00,7076540
2025-08-18 08:15,7077206
2025-08-18 08:30,7077233
2025-08-18 08:45,7077233
2025-08-18 09:00,7077283
2025-08-18 09:15,7077313
2025-08-18 09:30,7077313
2025-08-18 09:45,7077316
2025-08-18 10:00,7077393
2025-08-18 10:15,7077396
2025-08-18 10:30,7077396
2025-08-18 10:45,7077396
2025-08-18 11:00,7077396
2025-08-18 11:15,7077416
2025-08-18 11:30,7077486
2025-08-18 11:45,7077486
2025-08-18 12:00,7077626
2025-08-18 12:15,7077626
2025-08-18 12:30,7077626
2025-08-18 12:45,7077626
2025-08-18 13:00,7077756
2025-08-18 13:15,7077756
2025-08-18 13:30,7077760
2025-08-18 13:45,7077830
2025-08-18 14:00,7077830
2025-08-18 14:15,7077866
2025-08-18 14:30,7077866
2025-08-18 14:45,7077866
2025-08-18 15:00,7077866
2025-08-18 15:15,7077870
2025-08-18 15:30,7077920
2025-08-18 15:45,7077960
2025-08-18 16:00,7078010
2025-08-18 16:15,7078010
2025-08-18 16:30,7078010
2025-08-18 16:45,7078013
2025-08-18 17:00,7078013
2025-08-18 17:15,7078013
2025-08-18 17:30,7078013
2025-08-18 17:45,7078013
2025-08-18 18:00,7078130
2025-08-18 18:15,7078130
2025-08-18 18:30,7078153
2025-08-18 18:45,7078156
2025-08-18 19:00,7078156
2025-08-18 19:15,7078193
2025-08-18 19:30,7078193
2025-08-18 19:45,7078193
2025-08-18 20:00,7078266
2025-08-18 20:15,7078266
2025-08-18 20:30,7078266
2025-08-18 20:45,7078270
2025-08-18 21:00,7078270
2025-08-18 21:15,7078303
2025-08-18 21:30,7078303
2025-08-18 21:45,7078303
2025-08-18 22:00,7078313
2025-08-18 22:15,7078316
2025-08-18 22:30,7078316
2025-08-18 22:45,7078433
2025-08-18 23:00,7078486
2025-08-18 23:15,7078496
2025-08-18 23:30,7078540
2025-08-18 23:45,7078800
2025-08-19 00:00,7078800
2025-08-19 00:15,7078866
2025-08-19 00:30,7078866
2025-08-19 00:45,7078866
2025-08-19 01:00,7078866
2025-08-19 01:15,7078866
2025-08-19 01:30,7078903
2025-08-19 01:45,7078903
2025-08-19 02:00,7078903
2025-08-19 02:15,7078903
2025-08-19 02:30,7078903
2025-08-19 02:45,7078903
2025-08-19 03:00,7078903
2025-08-19 03:15,7078903
2025-08-19 03:30,7078940
2025-08-19 03:45,7078980
2025-08-19 04:00,7078980
2025-08-19 04:15,7078980
2025-08-19 04:30,7079020
2025-08-19 04:45,7079020
2025-08-19 05:00,7079020
2025-08-19 05:15,7079020
2025-08-19 05:30,7079020
2025-08-19 05:45,7079056
2025-08-19 06:00,7079060
2025-08-19 06:15,7079093
2025-08-19 06:30,7079096
2025-08-19 06:45,7079096
2025-08-19 07:00,7079096
2025-08-19 07:15,7079096
2025-08-19 07:30,7079096
2025-08-19 07:45,7079096
2025-08-19 08:00,7079096
2025-08-19 08:15,7079096
2025-08-19 08:30,7079133
2025-08-19 08:45,7079670
2025-08-19 09:00,7079683
2025-08-19 09:15,7079793
2025-08-19 09:30,7079816
2025-08-19 09:45,7079840
2025-08-19 10:00,7079840
2025-08-19 10:15,7079843
2025-08-19 10:30,7079843
2025-08-19 10:45,7079843
2025-08-19 11:00,7079920
2025-08-19 11:15,7079930
2025-08-19 11:30,7080070
2025-08-19 11:45,7080070
2025-08-19 12:00,7080070
2025-08-19 12:15,7080070
2025-08-19 12:30,7080070
2025-08-19 12:45,7080070
2025-08-19 13:00,7080070
2025-08-19 13:15,7080076
2025-08-19 13:30,7080160
2025-08-19 13:45,7080160
2025-08-19 14:00,7080163
2025-08-19 14:15,7080170
2025-08-19 14:30,7080170
2025-08-19 14:45,7080170
2025-08-19 15:00,7080170
2025-08-19 15:15,7080170
2025-08-19 15:30,7080170
2025-08-19 15:45,7080170
2025-08-19 16:00,7080170
2025-08-19 16:15,7080170
2025-08-19 16:30,7080173
2025-08-19 16:45,7080173
2025-08-19 17:00,7080173
2025-08-19 17:15,7080223
2025-08-19 17:30,7080240
2025-08-19 17:45,7080240
2025-08-19 18:00,7080240
2025-08-19 18:15,7080276
2025-08-19 18:30,7080276
2025-08-19 18:45,7080306
2025-08-19 19:00,7080436
2025-08-19 19:15,7080530
2025-08-19 19:30,7080530
2025-08-19 19:45,7080530
2025-08-19 20:00,7080530
2025-08-19 20:15,7080530
2025-08-19 20:30,7080543
2025-08-19 20:45,7080543
2025-08-19 21:00,7080606
2025-08-19 21:15,7080606
2025-08-19 21:30,7080606
2025-08-19 21:45,7080606
2025-08-19 22:00,7080606
2025-08-19 22:15,7080610
2025-08-19 22:30,7080610
2025-08-19 22:45,7080620
2025-08-19 23:00,7080656
2025-08-19 23:15,7080656
2025-08-19 23:30,7080656
2025-08-19 23:45,7080710
2025-08-20 00:00,7080710
2025-08-20 00:15,7080716
2025-08-20 00:30,7080716
2025-08-20 00:45,7080716
2025-08-20 01:00,7080823
2025-08-20 01:15,7080823
2025-08-20 01:30,7080823
2025-08-20 01:45,7080823
2025-08-20 02:00,7080823
2025-08-20 02:15,7080823
2025-08-20 02:30,7080823
2025-08-20 02:45,7080823
2025-08-20 03:00,7080863
2025-08-20 03:15,7080863
2025-08-20 03:30,7080863
2025-08-20 03:45,7080910
2025-08-20 04:00,7080910
2025-08-20 04:15,7080910
2025-08-20 04:30,7080910
2025-08-20 04:45,7080910
2025-08-20 05:00,7080946
2025-08-20 05:15,7080946
2025-08-20 05:30,7080983
2025-08-20 05:45,7080983
2025-08-20 06:00,7080983
2025-08-20 06:15,7080986
2025-08-20 06:30,7080986
2025-08-20 06:45,7080986
2025-08-20 07:00,7080986
2025-08-20 07:15,7080986
2025-08-20 07:30,7080986
2025-08-20 07:45,7080986
2025-08-20 08:00,7080986
2025-08-20 08:15,7080990
2025-08-20 08:30,7080990
2025-08-20 08:45,7081026
2025-08-20 09:00,7081026
2025-08-20 09:15,7081416
2025-08-20 09:30,7081416
2025-08-20 09:45,7081416
2025-08-20 10:00,7081466
2025-08-20 10:15,7081466
2025-08-20 10:30,7081466
2025-08-20 10:45,7081466
2025-08-20 11:00,7081590
2025-08-20 11:15,7082010
2025-08-20 11:30,7082010
2025-08-20 11:45,7082083
2025-08-20 12:00,7082136
2025-08-20 12:15,7082246
2025-08-20 12:30,7082330
2025-08-20 12:45,7082330
2025-08-20 13:00,7082333
2025-08-20 13:15,7082406
2025-08-20 13:30,7082406
2025-08-20 13:45,7082496
2025-08-20 14:00,7082600
2025-08-20 14:15,7082636
2025-08-20 14:30,7082666
2025-08-20 14:45,7082666
2025-08-20 15:00,7082666
